Unnamed: 0,person,text,type,book,ms,city,shelfmark,folia,date
1199,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Grenoble, Bibliothèque municipale 310 (238), saec. xiii; Grande Chartreuse. Attributed to Remigius. Hosea wanting after 5,14. (S,I-P) *",Grenoble, Bibliothèque municipale 310 (238),,xiii
1200,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Montpellier, Bibliothèque interuniversitaire, section médecine H.77, f. 1r-9v, saec. ix. Joel, Amos. See under Remigius of Auxerre. *",Montpellier, Bibliothèque interuniversitaire,1r-9v,ix
1201,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Nurnberg, Germanisches Nationalmuseum 24327, saec. xiii mid. Joel and Amos wanting. (I-P) *",Nurnberg, Germanisches Nationalmuseum 24327,,xiii mid
1202,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Nurnberg, Stadtbibliothek, Cent. V,26. 1446. (S,I-P)",Nurnberg, Stadtbibliothek,,unknown
1203,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Paris, Bibliothèque nationale de France lat. 3000 (Reg. 4604), f. 1-179v, saec. xii. Mazarin. Attributed to Remigius in manuscript. Hosea wanting after 5,14. (S,I-P) *",Paris, Bibliothèque nationale de France lat. 3000 (Reg. 4604),1-179v,xii
1204,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Paris, Bibliothèque nationale de France lat. 15313, f. 1-95, saec. xii. Sorbonne. Attributed to Remigius in manuscript. Hosea wanting after 5,14. Followed by Hrabanus in Librum Regum and Bede on Esdras and Nehemiah. (S,I-P) *",Paris, Bibliothèque nationale de France lat. 15313,1-95,xii
1205,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Pommersfelden, Gräflich von Schönborn'sche Bibliothek 215 (2837), f. 1-118, saec. xiv. (S,I-P)",Pommersfelden, Gräflich von Schönborn'sche Bibliothek 215 (2837),1-118,xiv
1206,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Rimini, Biblioteca comunale 116 (D.iv.189), saec. xviii. *",Rimini, Biblioteca comunale 116 (D.iv.189),,xviii
1207,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Stuttgart, Württembergische Landesbibliothek Theol. 2o 226. (Zweifalten pg. 21). c. 1115-1135. 176 ff. *",Stuttgart, Württembergische Landesbibliothek Theol. 2o 226. (Zweifalten pg. 21). c. 1115-1135. 176 ff. *,*,unknown
1208,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Turin, Biblioteca Nazionale 531 (D V 17), f. 252v-291r, saec. xii. Incomplete: Hosea -Abdias only. (S,I-P) *",Turin, Biblioteca Nazionale 531 (D V 17),252v-291r,xii
1209,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Troyes, Bibliothèque municipale 42 (Clairvaux H.17), f. 1-243, saec. xii. Attributed to Remigius in manuscript. Followed by Hrabanus Maurus in librum Sapientiae et Ecclesiasticum. (S,I-P) *",Troyes, Bibliothèque municipale 42 (Clairvaux H.17),1-243,xii
1210,Haimo,Commentarii in Prophetas minores,Commentary,Minor Prophets,"Vatican, Biblioteca Apostolica lat. 647, f. 59ra-90va, saec. xii4. Attributed to Remigius. (S,I-P)",Vatican, Biblioteca Apostolica lat. 647,59ra-90va,xii4
1211,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Admont, Stiftsbibliothek 309. 156 f, saec. xv. Attributed to Remigius in MS.",Admont, Stiftsbibliothek 309. 156 f,,xv
1212,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Alençon, Bibliothèque municipale 16, f. 224-225v, 241v-243v, saec. xii. St. Evroult. (I-P) *",Alençon, Bibliothèque municipale 16,"224-225v, 241v-243v",xii
1213,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Angers, Bibliothèque municipale 67 (59), f. 1-259, saec. xi. St. Aubin. Anonymous. (S,I-P)",Angers, Bibliothèque municipale 67 (59),1-259,xi
1214,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Angers, Bibliothèque municipale 102 (185), saec xi. Fragment, 1 folio. (S,I-P)",Angers, Bibliothèque municipale 102 (185),,xi
1215,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Arras, Bibliothèque municipale 716, saec. xiii; O: Notre-Dame d'Ourscamp; P: St. Vaast. Incomplete = PL 117: 361-668. (I-P)",Arras, Bibliothèque municipale 716,,xiii
1216,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Arras, Bibliothèque municipale 764 (793), f. 102-133, saec. x. I-II Thess., Gal., Eph. Anonymous. (S,I-P)",Arras, Bibliothèque municipale 764 (793),102-133,x
1217,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Assisi, Biblioteca Comunale 317, f. 4-121, saec. xiiiin.",Assisi, Biblioteca Comunale 317,4-121,xiiiin
1218,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Assisi, Biblioteca Communale 521, f. 41-259, saec. xiv. S. Francesco. (S,I-P)",Assisi, Biblioteca Communale 521,41-259,xiv
1219,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Autun, Bibliothèque municipale S 35 (31), saec. x. P: Cluny. Incomplete. (I-P)",Autun, Bibliothèque municipale S 35 (31),,x
1220,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Avignon, Bibliothèque municipale 78, saec. xiii. Romans. As part of a homiliary. (I-P)",Avignon, Bibliothèque municipale 78,,xiii
1221,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Avranches, Bibliothèque municipale 115. 991-1009. O-P: Mont-Saint-Michel. Attributed to Haimo in MS. Incomplete at the end (all after Hebr 12,19 wanting). (S,I-P)",Avranches, Bibliothèque municipale 115. 991-1009. O-P: Mont-Saint-Michel. Attributed to Haimo in MS. Incomplete at the end (all after Hebr 12,,unknown
1222,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Baltimore, Walters Art Gallery 778 (Chester Beatty 36; Phillipps 3734), saec. xiii; Pontigny. (S, I-P)",Baltimore, Walters Art Gallery 778 (Chester Beatty 36; Phillipps 3734),,xiii
1223,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Basel, Universitätsbibliothek A.VI.11, f/ 1-267/ saec. xv; P:  Carth; Johannes de Venningen. (S,I-P)",Basel, Universitätsbibliothek A.VI.11,,xv
1224,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Berlin, Staatsbibliothek - Preussischer Kulturbesitz, Sammlung Hamilton 9, f. 43v-47v, saec.xii. Extracts from Romans.",Berlin, Staatsbibliothek - Preussischer Kulturbesitz,43v-47v,xii
1225,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Berlin, Staatsbibliothek - Preussischer Kulturbesitz, Lat. fol. 725, f. 1-123, saec. xiii; P: Himmerod, St.-Marie. Rom.-II Cor. (I-P)",Berlin, Staatsbibliothek - Preussischer Kulturbesitz,1-123,xiii
1226,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Berlin, Staatsbibliothek - Preussischer Kulturbesitz Lat. qu. 678 (Görres 45) [Krakow], saec. x2 ; P: Trier, St. Maximin. (I-P)",Berlin, Staatsbibliothek - Preussischer Kulturbesitz Lat. qu. 678 (Görres 45) [Krakow],,x2
1227,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Berlin, Staatsbibliothek - Preussischer Kulturbesitz Theol. fol. 367 (Rose 353), f. 1-137, saec. xii; P: Werden. Attributed to Haimo. Rom.-II Cor. (S,I-P)",Berlin, Staatsbibliothek - Preussischer Kulturbesitz Theol. fol. 367 (Rose 353),1-137,xii
1228,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Berlin, Staatsbibliothek - Preussischer Kulturbesitz Theol. lat. fol. 540, f. 1-239, saec. xii2; Santa Maria Morimondo. Attributed to Remigius. (S,I-P)",Berlin, Staatsbibliothek - Preussischer Kulturbesitz Theol. lat. fol. 540,1-239,xii2
1229,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Bonn, Universitäts- und Landesbibliothek 288, f. 1-183. 1457-9. P: Coblenz, Jesuits. Attributed to Haimo. (S,I-P)",Bonn, Universitäts- und Landesbibliothek 288,1-183,unknown
1230,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Bordeaux, Bibliothèque municipale 995, f. 88-116, saec. xiii-xiv; O: Italy.. Fragment, Romans. (I-P)",Bordeaux, Bibliothèque municipale 995,88-116,xiii-xiv
1231,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Breslau, Univ. 301 (I. F. 264), f. 54-161. Rom. - Gal. No attribution in MS. (S,I-P)",Breslau, Univ. 301 (I. F. 264),54-161,unknown
1232,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Brno (Brünn) (Raigern), StááVedecká Knihovna R 386 (DK.I.a.7), f.1-132, saec. xiii. (S,I-P)",Brno (Brünn) (Raigern), StááVedecká Knihovna R 386 (DK.I.a.7),1-132,xiii
1233,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Brussels, Bibliothèque Royale II 958 (V. d. G. ), saec. xiii; P: Cambron. (S,I-P)",Brussels, Bibliothèque Royale II 958 (V. d. G. ),,xiii
1234,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Brussels, Bibliothèque Royale 1676-7 (V. d. G.. 284), f. 1-158. 1425. (S,I-P)",Brussels, Bibliothèque Royale 1676-7 (V. d. G.. 284),1-158,unknown
1235,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Brussels, Bibliothèque Royale 5576-5604, f. 131-132, saec. xii1; O-P: Gembloux.(PL 117: 572-573) (I-P)",Brussels, Bibliothèque Royale 5576-5604,131-132,xii1
1236,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Cambrai, Bibliothèque municipale 404 (380), f. 69-84v, saec. xii; P: Cambrai, Cathedral. (I-P)",Cambrai, Bibliothèque municipale 404 (380),69-84v,xii
1237,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Cambridge, University Library 1938 [or 1983] (Kk II 20). 275 ff. (S,I-P)",Cambridge, University Library 1938 [or 1983] (Kk II 20). 275 ff. (S,"(S,I-P)",unknown
1238,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Cambridge, Pembroke College 29, saec. xii4. Fragment (S,I-P)",Cambridge, Pembroke College 29,,xii4
1239,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Cesena, Malatestiana D V 7, f.1-186v, saec. xv. Attributed to Remigius. (S,I-P)",Cesena, Malatestiana D V 7,1-186v,xv
1240,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Charleville-Méziers, Bibliothèque municipale 259, saec. xii; Belval. Attributed to Haimo. Rom, I-2 Coe, 1-2 Thess. (S,I-P)",Charleville-Méziers, Bibliothèque municipale 259,,xii
1241,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Chartres, Bibliothèque municipale 1, saec. xi. (I-P)]",Chartres, Bibliothèque municipale 1,,xi
1242,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Chartres, Bibliolthèque municipale 44, saec. x. (I-P)]",Chartres, Bibliolthèque municipale 44,,x
1243,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Chartres, Bibliothèque municipale 91, saec. x4. Chapter. Attributed to Haimo. Romans. (S,I-P)]",Chartres, Bibliothèque municipale 91,,x4
1244,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Cheltenham, Phillipps 353. Attributed to Haimo. (S,I-P)",Cheltenham, Phillipps 353. Attributed to Haimo. (S,,unknown
1245,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Cleveland, Ch. E. Roseman Jr. 4, f. 107-118, saec. xiii: O: England. (I-P)",Cleveland, Ch. E. Roseman Jr. 4,107-118,xiii: o: england
1246,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Cologne, Stadtarchiv, Frag. B 40. 1 folio. Saec. xi. From Hebrews.",Cologne, Stadtarchiv,,unknown
1247,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Corvinio, Archivio. fr. A, saec. xi-xii; Beneventan.  = PL 117: 503C, l. 3-504A, l. 5; 504A, l. 10-C, l. 6; 504C, l. 12-505A, l. 8; A. l. 15=C, l. 13. Facsimile in Francesco Mottola, “I frammenti in beneventana e carolina nell’archivio di Corfinio,” in Scrittura e produzione documentaria nel mezzogiorno longobardo; Atti del Convegno internazionale di Studio (Badia di Cava, 3-5 ottobre 1990) ed. Giovanni Vitoli; Fracesco Mottolo, pp. 91-124.",Corvinio, Archivio. fr. A,91-124,xi-xii
1248,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Cremona, Biblioteca Governativa 115 (56.B.7-1912), saec. xii; P: Cremona, S. Augustine. (S,I-P)",Cremona, Biblioteca Governativa 115 (56.B.7-1912),,xii
1249,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Darmstadt, Hessisches Landes- und Staatsbibliothek 2591, f. 13-302. 1471 (I-P)",Darmstadt, Hessisches Landes- und Staatsbibliothek 2591,13-302,unknown
1250,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Darmstadt, Hessisches Landes- und Staatsbibliothek 4298, saec. ixex; O: Reims. Fragment from Romans..",Darmstadt, Hessisches Landes- und Staatsbibliothek 4298,,ixex
1251,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Dijon, Bibliothèque municipale 82, saec. xii4. Cîteaux. Rom., I-II Cor. (S,I-P)",Dijon, Bibliothèque municipale 82,,xii4
1252,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Dijon, Bibliothèque municipale 109, f. 148-160, saec. xiii; O-P: Cîteaux. Excerpts. (I)",Dijon, Bibliothèque municipale 109,148-160,xiii
1253,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Douai, Bibliothèque municipale 47, saec. xi; Marchiennes. Rom. - II Cor. No attribution in MS. (S-I)",Douai, Bibliothèque municipale 47,,xi
1254,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Douai, Bibliothèque municipale 320, f. 165v-166, saec. xii. Romans. (I)",Douai, Bibliothèque municipale 320,165v-166,xii
1255,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Douai, Bibliothèque municipale 343, saec. xi. Marchiennes. (S,I-P)",Douai, Bibliothèque municipale 343,,xi
1256,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Douai, Bibliothèque municipale 344, f. 1-43, saec. xi; Marchiennes. Hebr. (S,I-P)",Douai, Bibliothèque municipale 344,1-43,xi
1257,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Düsseldorf,  Universitäts- und Landesbibliothek. B 187, f. 62-220v. 1491. Fragment: Rom. I-I Cor. (I-P)",Düsseldorf,  Universitäts- und Landesbibliothek. B 187,62-220v,unknown
1258,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Epernay, Bibliothèque municipale 19 (14), f. 135-140, saec. xiii. (I-P)",Epernay, Bibliothèque municipale 19 (14),135-140,xiii
1259,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Erlangen, Universitätsbibliothek Erlangen-Nùrenberg 75, 1, f. 1-132. Rom. Hebr., Col., Tit. (S,I-P)",Erlangen, Universitätsbibliothek Erlangen-Nùrenberg 75,1-132,unknown
1260,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Erlangen, Universitätsbibliothek Erlangen-Nùrenberg 75, 2, f. 1-64: I Cor. II Cor. 1,1-11,26) (S,I-P)",Erlangen, Universitätsbibliothek Erlangen-Nùrenberg 75,1-64: I Cor,unknown
1261,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Florence, Biblioteca Medicea Laurenziana XIV, 2, f. 59-341, saec. xii. Attributed to Remigius.",Florence, Biblioteca Medicea Laurenziana XIV,59-341,xii
1262,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Florence, Biblioteca Medicea Laurenziana XXIV.1, f. 1-257, saec. xii. (S,I-P)",Florence, Biblioteca Medicea Laurenziana XXIV.1,1-257,xii
1263,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Florence, Biblioteca Medicea Laurenziana XXIV.2, f. 1-169, saec. xiii4. Tit.- Philem. (S,I-P)",Florence, Biblioteca Medicea Laurenziana XXIV.2,1-169,xiii4
1264,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Florence, Biblioteca Medicea Laurenziana XXIV.3, f. 1-339, saec. xv. Rom.-Philem. (S,I-P)",Florence, Biblioteca Medicea Laurenziana XXIV.3,1-339,xv
1265,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Florence, Biblioteca Medicea Laurenziana Conv. Soppr. 244, f. 1-132, saec. xii. Attributed to Remigius. Rom.-II Tim. (S,I-P)",Florence, Biblioteca Medicea Laurenziana Conv. Soppr. 244,1-132,xii
1266,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Florence, Biblioteca Medicea Laurenziana Conv. Soppr. 265, f. 1-162, saec. xiii. Attributed to Remigius. Rom. - Hebr. (S,I-P)",Florence, Biblioteca Medicea Laurenziana Conv. Soppr. 265,1-162,xiii
1267,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Florence, Biblioteca Medicea Laurenziana Conv. Soppr. 275, saec. xii. Attributed to Remigius. (S,I-P)",Florence, Biblioteca Medicea Laurenziana Conv. Soppr. 275,,xii
1268,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Florence, Biblioteca Nazionale Centrale, Magliabechiano XL. 49 bis, f. 1-201v, saec. xii/ P: S. Maria Nuova.",Florence, Biblioteca Nazionale Centrale,1-201v,xii/ p: s
1269,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Frankfurt-am-Main, Stadt und Universitätsbibliothek Lat. Qu. 60 (Phillipps 10523), saec. xi1. 183 ff.",Frankfurt-am-Main, Stadt und Universitätsbibliothek Lat. Qu. 60 (Phillipps 10523),,xi1
1270,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Frenswegen, Klosterbibliothek 46 (St. Agatha C 13), f. 2r-64v, saec. xv. Titus, Hebraeos, Col. (Stegmüller 2592)",Frenswegen, Klosterbibliothek 46 (St. Agatha C 13),2r-64v,xv
1271,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Graz, Universitätsbibliothek 406 (St. Lambrecht), saec. xi; P: St. Lambrecht.. (S,I-P)",Graz, Universitätsbibliothek 406 (St. Lambrecht),,xi
1272,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"The Hague, Museum Meermanno-Westreenianum 10 C 10, saec. xv. (I-P)",The Hague, Museum Meermanno-Westreenianum 10 C 10,,xv
1273,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Hamburg, Staats- und Universitätsbibliothek Scrin 31, frag. 31. 2 folios. Saec. xii From Romans.",Hamburg, Staats- und Universitätsbibliothek Scrin 31,,unknown
1274,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Heilsbronn, Stadtarchiv 17. 132 ff. Romans and Hebrews only.",Heilsbronn, Stadtarchiv 17. 132 ff. Romans and Hebrews only.,Romans and Hebrews only,unknown
1275,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Klagenfurt, Universitätsbibliothek Cart.-HS 24, f. 2r-367r, saec. xiv.",Klagenfurt, Universitätsbibliothek Cart.-HS 24,2r-367r,xiv
1276,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Klagenfurt, Universitätsbibliothek Cart.-HS 155, f. 1-100, saec. xiv. Romans and Hebrews only.",Klagenfurt, Universitätsbibliothek Cart.-HS 155,1-100,xiv
1277,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Klosterneuberg, Reg. Can., 248, f. 1v-288v, saec. xii ex.; St. Marie in Niwenburga.",Klosterneuberg, Reg. Can.,1v-288v,xii ex
1278,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Krakow, Bibl. Jagiellonskiej 6597 III, saec. xiv. Excerpts from Rom-II Cor. (I-P)",Krakow, Bibl. Jagiellonskiej 6597 III,,xiv
1279,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Krakow, Biblioteka Muzeum Narodowego Staatsbibl. 1594 (AA VIII 20), 1-569. Attributed to Remigius in MS. (S,I-P)",Krakow, Biblioteka Muzeum Narodowego Staatsbibl. 1594 (AA VIII 20),,unknown
1280,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Kremsmünster, Stiftsbibliothek Crem. 300, f. 24v-32v, saec. xiv.",Kremsmünster, Stiftsbibliothek Crem. 300,24v-32v,xiv
1281,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Lambach, Stiftsbibliothe Cml XIX. 227 f, saec. xii1/2.",Lambach, Stiftsbibliothe Cml XIX. 227 f,,xii1/2
1282,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Le Mans, Bibliothèque municipale 229, f. 1-234, saec. xi; La Couture. Attributed to Remigius. Rom. I-II Cor.; Hebr. (S,I-P)",Le Mans, Bibliothèque municipale 229,1-234,xi
1283,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Lincoln, Cathedral Library 171, saec. xii.",Lincoln, Cathedral Library 171,,xii
1284,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Linz, Studienbibliothek 468 (98), saec. xii; Garsten. (S,I-P)",Linz, Studienbibliothek 468 (98),,xii
1285,Haimo,Commentarium in Epistolas Paulini,Commentary,Pauline Epistles,"Lisbon, Bib. Nac. Alcobaça XCIV/408-XCV/409, saec. xiii; Portugal. 151 ff; 128 ff. (S,I-P)",Lisbon, Bib. Nac. Alcobaça XCIV/408-XCV/409,"(S,I-P)",xiii
